"","geo_value","time_value","visits","admits","chngVisits","covidChngVisits","gsymptoms","cases"
"2165","06037",2020-06-11,4.376423,4.199773,4.8427891,0.4984396,0.207142857142857,1811
"2174","06059",2020-06-11,3.940183,2.007998,3.5426784,0.4095515,0.192857142857143,250
"2176","06065",2020-06-11,2.561147,4.076413,2.3157831,0.3378997,0.277142857142857,329
"2179","06071",2020-06-11,1.569668,1.916303,2.3874052,0.4090247,0.24,149
"2180","06073",2020-06-11,1.874484,0.678505,1.9762077,0.2809864,0.161428571428571,161
"2181","06075",2020-06-11,4.907596,4.133908,14.3645992,0.1156815,0.15,31
"2186","06085",2020-06-11,2.018202,0.086749,3.317154,0.4541255,0.144285714285714,31
"2198","06001",2020-06-12,2.141137,0.744354,4.8468268,0.212239,0.13,97
"2211","06037",2020-06-12,3.847699,3.978076,5.2807979,0.5127487,0.21,1601
"2220","06059",2020-06-12,3.581136,1.732806,3.5563128,0.4111124,0.2,166
"2222","06065",2020-06-12,2.201051,4.204573,2.4360554,0.3121921,0.268571428571429,250
"2225","06071",2020-06-12,1.392311,1.919113,2.5180316,0.4128705,0.24,234
"2226","06073",2020-06-12,1.774501,0.593304,1.9926548,0.2837555,0.172857142857143,132
"2227","06075",2020-06-12,4.812377,3.758004,14.7723156,0.1252279,0.148571428571429,37
"2232","06085",2020-06-12,1.925596,0.086304,3.363876,0.4238585,0.161428571428571,54
"2244","06001",2020-06-13,2.098478,0.749456,4.7044523,0.221948,0.137142857142857,54
"2257","06037",2020-06-13,3.661208,3.499811,5.1040555,0.4987208,0.214285714285714,1547
"2265","06059",2020-06-13,3.3544,1.710803,3.6773726,0.4674989,0.202857142857143,116
"2267","06065",2020-06-13,2.145734,4.391336,2.4754619,0.3109555,0.267142857142857,236
"2268","06067",2020-06-13,1.258491,0.0988,0.7262952,0.0992833,0.145714285714286,12
"2270","06071",2020-06-13,1.249191,1.797079,2.319929,0.3613411,0.242857142857143,185
"2271","06073",2020-06-13,1.627353,0.51804,1.9009257,0.280617,0.172857142857143,184
"2272","06075",2020-06-13,4.552668,3.341368,14.5865637,0.1468636,0.151428571428571,29
"2277","06085",2020-06-13,1.983948,0.088028,3.0528718,0.4535384,0.167142857142857,40
"2290","06001",2020-06-10,2.567117,1.013521,4.2062849,0.2224899,0.134285714285714,48
"2303","06037",2020-06-10,4.696436,4.22437,4.6912137,0.4845898,0.205714285714286,1242
"2311","06059",2020-06-10,4.360969,1.728173,3.502939,0.4233082,0.182857142857143,123
"2313","06065",2020-06-10,2.849267,4.236609,2.093828,0.3019833,0.271428571428571,321
"2316","06071",2020-06-10,1.866458,1.945086,2.0929878,0.3742482,0.235714285714286,176
"2317","06073",2020-06-10,1.929266,0.736732,1.8341768,0.2738228,0.154285714285714,108
"2318","06075",2020-06-10,4.621226,4.416522,13.6176608,0.136822,0.152857142857143,16
"2323","06085",2020-06-10,2.243758,0.08791,3.3324457,0.4407275,0.144285714285714,15
"2335","06001",2020-06-09,2.88895,1.094606,3.8519581,0.205222,0.134285714285714,40
"2348","06037",2020-06-09,5.004658,4.279802,4.5848499,0.4662078,0.208571428571429,1178
"2356","06059",2020-06-09,4.894509,1.54032,3.4362032,0.4074445,0.182857142857143,87
"2358","06065",2020-06-09,3.019284,4.26921,1.9528133,0.315554,0.265714285714286,384
"2361","06071",2020-06-09,1.965805,1.939939,1.9196623,0.3359605,0.237142857142857,170
"2362","06073",2020-06-09,2.103352,0.766386,1.745559,0.265269,0.157142857142857,110
"2363","06075",2020-06-09,4.4011,4.641787,13.3127791,0.1593012,0.151428571428571,14
"2368","06085",2020-06-09,2.52357,0.088109,3.1668593,0.4138765,0.151428571428571,44
"2381","06001",2020-06-08,2.985936,1.107602,3.4020964,0.1774731,0.127142857142857,71
"2394","06037",2020-06-08,5.567987,4.187777,4.3770635,0.4559987,0.204285714285714,800
"2402","06059",2020-06-08,5.518388,1.552793,3.5909045,0.4331277,0.178571428571429,87
"2404","06065",2020-06-08,3.298817,4.465567,1.9278681,0.3203432,0.258571428571429,18
"2407","06071",2020-06-08,2.158335,1.94275,1.7635805,0.3382572,0.218571428571429,134
"2408","06073",2020-06-08,2.358644,0.833501,1.626459,0.2840341,0.161428571428571,143
"2409","06075",2020-06-08,3.983499,4.815397,12.5961519,0.1205375,0.157142857142857,32
"2414","06085",2020-06-08,2.720226,0.088219,2.8070909,0.4067286,0.152857142857143,31
"2427","06001",2020-06-07,1.695865,1.064755,3.1155253,0.212692,0.134285714285714,69
"2440","06037",2020-06-07,4.038768,4.276795,4.2741693,0.4916278,0.197142857142857,1506
"2448","06059",2020-06-07,4.180776,1.505343,3.6342675,0.4598831,0.18,119
"2450","06065",2020-06-07,2.356066,4.283475,2.0307072,0.3323891,0.242857142857143,184
"2453","06071",2020-06-07,1.720671,2.073916,1.6229757,0.3479309,0.221428571428571,73
"2454","06073",2020-06-07,2.104226,0.898383,1.7835038,0.3082777,0.16,131
"2455","06075",2020-06-07,3.41236,4.838224,12.5535175,0.1700525,0.157142857142857,35
"2460","06085",2020-06-07,1.800511,0.087401,2.9382983,0.4396313,0.15,22
"2473","06001",2020-06-06,1.400568,0.953239,2.7162394,0.1957606,0.131428571428571,80
"2486","06037",2020-06-06,3.218179,4.361303,3.846525,0.4877122,0.192857142857143,1293
"2494","06059",2020-06-06,3.208684,1.36632,3.2323715,0.4094965,0.171428571428571,257
"2496","06065",2020-06-06,1.389593,3.790513,1.9144142,0.2534891,0.234285714285714,227
"2499","06071",2020-06-06,1.700834,1.984079,1.7140614,0.3194483,0.217142857142857,110
"2500","06073",2020-06-06,2.195982,1.02106,1.8920952,0.3116142,0.16,165
"2501","06075",2020-06-06,2.996962,4.705729,10.985969,0.1531208,0.142857142857143,14
"2506","06085",2020-06-06,1.143053,0.090109,2.5778731,0.5294546,0.15,28
"2519","06001",2020-06-05,1.336386,0.832626,2.8293339,0.2104368,0.137142857142857,84
"2524","06013",2020-06-05,2.045036,2.239918,2.3478323,0.2856549,0.132857142857143,30
"2532","06037",2020-06-05,3.267875,4.535105,3.9056308,0.4981456,0.185714285714286,1395
"2540","06059",2020-06-05,3.505236,1.408825,3.2268522,0.4141139,0.165714285714286,281
"2542","06065",2020-06-05,1.474151,3.360926,2.0500051,0.2800794,0.22,474
"2543","06067",2020-06-05,0.528859,0.087271,0.8973594,0.1099184,0.105714285714286,29
"2545","06071",2020-06-05,1.740781,1.921211,1.8902562,0.317233,0.211428571428571,137
"2546","06073",2020-06-05,2.510777,1.29856,2.0536458,0.3221259,0.16,240
"2547","06075",2020-06-05,2.727513,4.587392,10.7773072,0.1506029,0.155714285714286,54
"2552","06085",2020-06-05,1.303881,0.089315,2.5260749,0.4683723,0.15,42
"2565","06001",2020-06-04,1.579362,0.760999,2.5688269,0.1533497,0.137142857142857,93
"2578","06037",2020-06-04,3.430036,4.258115,3.7098478,0.4832544,0.185714285714286,1416
"2587","06059",2020-06-04,3.774489,1.607299,3.130708,0.3951643,0.168571428571429,105
"2589","06065",2020-06-04,1.502009,2.950312,2.0971214,0.2673696,0.207142857142857,0
"2590","06067",2020-06-04,0.510721,0.087877,0.5308624,0.0753194,0.104285714285714,27
"2592","06071",2020-06-04,1.910371,1.801431,1.9067515,0.3141383,0.198571428571429,143
"2593","06073",2020-06-04,2.807138,1.488992,2.2061532,0.3364818,0.167142857142857,142
"2594","06075",2020-06-04,2.92339,4.306748,10.0209741,0.1282713,0.154285714285714,31
"2599","06085",2020-06-04,1.501106,0.089438,2.5292522,0.501016,0.15,18
"2614","06001",2020-06-03,1.738707,0.652093,2.5117041,0.162906,0.131428571428571,33
"2628","06037",2020-06-03,3.684912,4.092617,3.4735424,0.4269467,0.185714285714286,1116
"2637","06059",2020-06-03,4.46219,1.750957,2.9527631,0.3976847,0.171428571428571,104
"2639","06065",2020-06-03,1.586714,2.769335,2.2034222,0.273317,0.198571428571429,148
"2640","06067",2020-06-03,0.501711,0.089888,0.4698056,0.0650502,0.111428571428571,24
"2642","06071",2020-06-03,2.13667,1.559005,1.8667965,0.293475,0.19,149
"2643","06073",2020-06-03,3.29243,1.648482,2.1787987,0.2795251,0.17,124
"2644","06075",2020-06-03,3.171675,3.983736,9.7758396,0.1118666,0.145714285714286,26
"2647","06081",2020-06-03,1.924144,0.793573,2.6518704,0.3034185,0.14,24
"2649","06085",2020-06-03,1.770259,0.089893,2.3733299,0.5025462,0.141428571428571,13
"2664","06001",2020-06-02,2.027676,0.596178,2.450357,0.1446674,0.131428571428571,45
"2677","06037",2020-06-02,4.14485,3.896456,3.4245561,0.4319055,0.18,1150
"2686","06059",2020-06-02,5.105787,1.762837,2.9654843,0.4120027,0.164285714285714,100
"2688","06065",2020-06-02,1.709371,3.000233,2.1264599,0.2667094,0.182857142857143,173
"2689","06067",2020-06-02,0.635551,0.088716,0.4704115,0.0754146,0.0928571428571428,10
"2691","06071",2020-06-02,2.393855,1.294596,1.9076657,0.2588292,0.175714285714286,146
"2692","06073",2020-06-02,3.78267,1.769487,2.2148415,0.2820991,0.162857142857143,120
"2693","06075",2020-06-02,3.618394,3.50123,10.0061922,0.1242229,0.125714285714286,17
"2696","06081",2020-06-02,1.913347,1.033361,2.4990486,0.3245786,0.128571428571429,23
"2698","06085",2020-06-02,2.146644,0.092715,2.2370016,0.4825295,0.131428571428571,14
"2712","06001",2020-06-01,2.12703,0.529582,2.6372788,0.1293502,0.145714285714286,80
"2725","06037",2020-06-01,4.658681,3.266319,3.395135,0.4227592,0.177142857142857,972
"2733","06059",2020-06-01,5.851436,1.728005,2.7837591,0.4242547,0.157142857142857,213
"2735","06065",2020-06-01,1.916078,3.454062,2.0274602,0.2666808,0.17,196
"2736","06067",2020-06-01,0.812955,0.089433,0.4452949,0.0530233,0.09,29
"2738","06071",2020-06-01,2.762463,1.165252,1.8980979,0.2364797,0.182857142857143,109
"2739","06073",2020-06-01,4.246289,1.784148,2.3326259,0.2859547,0.152857142857143,73
"2740","06075",2020-06-01,4.421705,2.928415,10.5595288,0.0817217,0.121428571428571,12
"2743","06081",2020-06-01,2.033075,1.294708,2.5591226,0.3966437,0.12,61
"2745","06085",2020-06-01,2.633563,0.098138,1.7887741,0.2774358,0.124285714285714,29
"2759","06001",2020-05-26,4.196247,1.287218,3.6624582,0.1797283,0.15,112
"2774","06037",2020-05-26,4.107553,2.853589,3.8140588,0.4111877,0.182857142857143,1804
"2783","06059",2020-05-26,5.247411,0.621046,2.7106498,0.4715145,0.164285714285714,109
"2786","06065",2020-05-26,3.062583,4.411197,1.4727739,0.3182232,0.157142857142857,135
"2787","06067",2020-05-26,1.772814,1.421541,0.3623678,0.0343817,0.107142857142857,8
"2789","06071",2020-05-26,1.666936,0.64245,1.3493432,0.2100039,0.185714285714286,202
"2790","06073",2020-05-26,3.601065,1.946213,2.9695891,0.3537296,0.157142857142857,85
"2796","06085",2020-05-26,4.311722,1.499257,2.2069623,0.3427973,0.121428571428571,23
"2811","06001",2020-05-27,3.666499,1.201156,3.7305603,0.1475447,0.15,63
"2825","06037",2020-05-27,3.932356,2.674961,3.7817737,0.3910236,0.181428571428571,878
"2834","06059",2020-05-27,4.642168,1.043364,2.6451188,0.4356673,0.157142857142857,68
"2837","06065",2020-05-27,2.60946,4.529862,1.6847849,0.3028534,0.151428571428571,113
"2838","06067",2020-05-27,1.590001,1.107511,0.3927897,0.0605182,0.0942857142857143,9
"2840","06071",2020-05-27,1.711827,0.783993,1.7852811,0.2524493,0.182857142857143,210
"2841","06073",2020-05-27,3.27022,2.237073,3.1569637,0.3505275,0.152857142857143,101
"2847","06085",2020-05-27,3.806006,1.302129,2.3567389,0.3347624,0.114285714285714,13
"2861","06001",2020-05-28,3.124265,1.129635,3.9263109,0.1602412,0.14,48
"2875","06037",2020-05-28,3.633024,2.59002,3.7490158,0.404687,0.182857142857143,1074
"2884","06059",2020-05-28,4.039111,1.398842,2.5908511,0.3953865,0.157142857142857,98
"2887","06065",2020-05-28,2.390124,4.308224,1.9021789,0.2938359,0.152857142857143,89
"2888","06067",2020-05-28,1.329889,0.806535,0.4153649,0.0544956,0.0842857142857143,30
"2890","06071",2020-05-28,1.534244,0.948504,2.0705703,0.2425538,0.18,137
"2891","06073",2020-05-28,2.980381,2.492458,3.0815821,0.3495344,0.158571428571429,117
"2895","06081",2020-05-28,1.788614,1.809687,2.7189674,0.1469487,0.135714285714286,98
"2897","06085",2020-05-28,3.298179,1.003623,2.209045,0.3645938,0.112857142857143,13
"2912","06001",2020-05-29,2.607558,0.878507,4.0359372,0.1732868,0.147142857142857,98
"2926","06037",2020-05-29,3.279577,2.488806,3.712913,0.3986858,0.184285714285714,1788
"2935","06059",2020-05-29,3.369397,1.443891,2.6505046,0.3969845,0.161428571428571,179
"2937","06065",2020-05-29,1.990376,4.309667,2.1462268,0.2815339,0.162857142857143,145
"2938","06067",2020-05-29,1.355309,0.535009,0.4467545,0.0747432,0.0828571428571429,24
"2940","06071",2020-05-29,1.366327,1.098684,2.3036701,0.3002205,0.18,120
"2941","06073",2020-05-29,2.820039,2.478887,2.9568977,0.3409547,0.157142857142857,0
"2945","06081",2020-05-29,1.473183,1.714531,2.8602943,0.2651238,0.137142857142857,0
"2947","06085",2020-05-29,2.678721,0.708783,2.0800044,0.3758191,0.115714285714286,6
"2961","06001",2020-05-30,2.234823,0.746911,3.424438,0.1623369,0.151428571428571,94
"2975","06037",2020-05-30,3.075582,2.443525,3.493535,0.4095307,0.181428571428571,2089
"2983","06059",2020-05-30,3.209367,1.401462,2.6806299,0.4063661,0.168571428571429,177
"2985","06065",2020-05-30,1.770446,4.085173,2.1979443,0.28253,0.17,125
"2986","06067",2020-05-30,1.102723,0.287075,0.4716016,0.0788535,0.0842857142857143,27
"2988","06071",2020-05-30,1.529842,1.088867,2.2240623,0.2595809,0.187142857142857,166
"2989","06073",2020-05-30,2.640577,2.349448,2.8263687,0.3039811,0.157142857142857,285
"2993","06081",2020-05-30,1.457343,1.621993,2.8958895,0.4226974,0.14,43
"2995","06085",2020-05-30,2.133613,0.447894,1.8179533,0.3495835,0.124285714285714,24
"3009","06001",2020-05-31,1.997732,0.650126,3.1221207,0.172814,0.151428571428571,101
"3022","06037",2020-05-31,3.678526,2.688248,3.5313755,0.4469505,0.177142857142857,1345
"3030","06059",2020-05-31,5.25496,1.530788,2.8989618,0.4880135,0.155714285714286,161
"3032","06065",2020-05-31,1.645858,3.820153,1.9587827,0.2780621,0.174285714285714,175
"3033","06067",2020-05-31,0.924142,0.110686,0.4818727,0.088047,0.0828571428571429,0
"3035","06071",2020-05-31,1.8265,1.154615,1.8751692,0.2405914,0.182857142857143,46
"3036","06073",2020-05-31,3.094841,2.082833,2.6275554,0.2785923,0.151428571428571,96
"3040","06081",2020-05-31,1.708136,1.523653,2.7443192,0.529605,0.132857142857143,0
"3042","06085",2020-05-31,2.34254,0.251808,1.8703396,0.3220396,0.125714285714286,45
"3056","06001",2020-05-25,4.12124,1.408558,3.6744294,0.1982191,0.147142857142857,27
"3071","06037",2020-05-25,4.23719,2.712753,3.7508951,0.4076692,0.188571428571429,1030
"3080","06059",2020-05-25,5.402354,0.45189,2.8465781,0.5031202,0.165714285714286,133
"3083","06065",2020-05-25,3.157634,4.436096,1.2907922,0.3039495,0.161428571428571,540
"3084","06067",2020-05-25,0.877021,1.687774,0.3537409,0.0476136,0.105714285714286,9
"3086","06071",2020-05-25,1.264336,0.596295,1.1928371,0.2140034,0.171428571428571,0
"3087","06073",2020-05-25,3.250398,1.567435,2.7232585,0.3411317,0.168571428571429,96
"3093","06085",2020-05-25,4.283185,1.493547,2.0565025,0.2192359,0.134285714285714,35
"3108","06001",2020-05-24,3.31996,1.405524,4.2925551,0.2034535,0.188571428571429,80
"3123","06037",2020-05-24,2.83967,2.664887,3.7706241,0.3958009,0.217142857142857,933
"3132","06059",2020-05-24,3.733625,0.307562,2.7727987,0.4285076,0.194285714285714,179
"3135","06065",2020-05-24,2.310211,4.561695,1.4183132,0.2560647,0.181428571428571,0
"3136","06067",2020-05-24,0.415235,1.845679,0.4064998,0.0653804,0.132857142857143,4
"3138","06071",2020-05-24,0.734705,0.450503,1.4145702,0.253109,0.182857142857143,50
"3139","06073",2020-05-24,2.659419,1.339963,2.9772591,0.3248684,0.211428571428571,142
"3145","06085",2020-05-24,1.905427,1.455305,1.7264258,0.1645004,0.191428571428571,46
"3160","06001",2020-05-23,2.082272,1.154318,4.1419286,0.1675138,0.195714285714286,59
"3175","06037",2020-05-23,2.435802,2.288985,3.5157683,0.3919045,0.217142857142857,1003
"3184","06059",2020-05-23,2.09692,0.290032,2.5877161,0.4247066,0.184285714285714,216
"3187","06065",2020-05-23,2.407766,4.439935,1.5981162,0.2733195,0.185714285714286,0
"3188","06067",2020-05-23,0.43528,1.844581,0.4358747,0.0488092,0.132857142857143,17
"3190","06071",2020-05-23,0.804948,0.272253,1.5493423,0.2726796,0.174285714285714,169
"3191","06073",2020-05-23,1.840636,1.122346,3.0643439,0.3038702,0.207142857142857,125
"3192","06075",2020-05-23,3.652101,0.196563,11.4638614,0.075012,0.194285714285714,30
"3197","06085",2020-05-23,1.557876,1.247816,1.6618935,0.180626,0.192857142857143,25
"3212","06001",2020-05-22,2.369338,1.044403,4.2356847,0.1306572,0.204285714285714,99
"3228","06037",2020-05-22,2.55768,1.974365,3.7607743,0.3968624,0.22,1015
"3237","06059",2020-05-22,2.336026,0.32691,2.4321843,0.3986878,0.195714285714286,100
"3240","06065",2020-05-22,2.796323,4.532351,1.765886,0.2800312,0.184285714285714,121
"3241","06067",2020-05-22,0.481091,1.688965,0.4399592,0.0390736,0.135714285714286,6
"3243","06071",2020-05-22,0.984571,0.180281,1.7999806,0.3058418,0.168571428571429,162
"3244","06073",2020-05-22,1.923945,1.108326,2.871103,0.2893401,0.208571428571429,119
"3245","06075",2020-05-22,4.019168,0.099061,11.4867072,0.0295971,0.2,122
"3250","06085",2020-05-22,2.049065,1.064196,1.5972972,0.2026371,0.191428571428571,54
"3265","06001",2020-05-20,3.103861,0.854752,3.7808786,0.1049838,0.208571428571429,38
"3281","06037",2020-05-20,3.000234,1.673135,3.5787151,0.4195806,0.221428571428571,1284
"3290","06059",2020-05-20,3.079446,0.53664,2.3125164,0.3384511,0.197142857142857,242
"3293","06065",2020-05-20,3.528679,3.519162,1.976384,0.3148522,0.191428571428571,131
"3294","06067",2020-05-20,0.462482,0.956085,0.5071278,0.0323717,0.117142857142857,5
"3296","06071",2020-05-20,1.116452,0.091248,1.7287586,0.3135399,0.167142857142857,88
"3297","06073",2020-05-20,2.575125,1.394522,2.8288732,0.2833781,0.215714285714286,114
"3298","06075",2020-05-20,5.281357,0.090017,10.2644355,0.031569,0.2,6
"3303","06085",2020-05-20,3.032568,0.854459,1.2935975,0.180907,0.21,9
"3318","06001",2020-05-21,2.725609,0.936797,3.8525742,0.1130075,0.208571428571429,49
"3334","06037",2020-05-21,2.762902,1.768348,3.5748891,0.4053074,0.22,1180
"3343","06059",2020-05-21,2.582586,0.395894,2.2798541,0.3879454,0.194285714285714,99
"3346","06065",2020-05-21,3.29096,4.181038,1.8485971,0.2999582,0.194285714285714,159
"3347","06067",2020-05-21,0.485583,1.303827,0.4650634,0.0269344,0.132857142857143,11
"3349","06071",2020-05-21,0.992977,0.092286,1.7973273,0.3127868,0.167142857142857,189
"3350","06073",2020-05-21,2.224426,1.095173,2.7670388,0.2761516,0.21,175
"3351","06075",2020-05-21,4.449737,0.089021,10.9644402,0.0305977,0.202857142857143,13
"3356","06085",2020-05-21,2.448898,0.949295,1.4141725,0.214993,0.204285714285714,0
"3371","06001",2020-05-19,3.511285,0.907866,3.3447694,0.0829571,0.221428571428571,65
"3387","06037",2020-05-19,3.297886,1.848834,3.4618398,0.4124748,0.22,1122
"3396","06059",2020-05-19,3.412963,0.567305,2.461026,0.3293231,0.195714285714286,66
"3399","06065",2020-05-19,3.835472,3.00095,1.9437162,0.3237741,0.191428571428571,101
"3400","06067",2020-05-19,0.438423,0.613876,0.5630591,0.0393662,0.108571428571429,5
"3402","06071",2020-05-19,1.235908,0.088978,1.6341674,0.2587477,0.165714285714286,114
"3403","06073",2020-05-19,2.872371,1.652991,2.8320495,0.2836562,0.217142857142857,80
"3404","06075",2020-05-19,5.663699,0.090155,10.035591,0.0360168,0.197142857142857,48
"3409","06085",2020-05-19,3.674421,0.905041,1.2928792,0.1828282,0.207142857142857,13
"3424","06001",2020-05-18,3.796439,1.288232,3.0719136,0.0562576,0.215714285714286,65
"3438","06037",2020-05-18,3.773011,2.217083,3.3966353,0.3965253,0.215714285714286,477
"3447","06059",2020-05-18,3.94902,0.610258,2.5130867,0.3236693,0.198571428571429,58
"3450","06065",2020-05-18,4.467172,2.485412,1.7393053,0.286262,0.19,334
"3451","06067",2020-05-18,0.484944,0.346865,0.5826511,0.0479037,0.108571428571429,8
"3453","06071",2020-05-18,1.495424,0.089795,1.5560677,0.2680021,0.164285714285714,82
"3454","06073",2020-05-18,3.462756,1.49532,2.9010806,0.2756948,0.214285714285714,110
"3455","06075",2020-05-18,5.825044,0.090452,9.6000468,0.0417548,0.18,77
"3460","06085",2020-05-18,4.279679,0.816155,1.2764439,0.1587929,0.2,17
"3475","06001",2020-05-17,2.617626,1.732656,3.0798738,0.1330822,0.178571428571429,41
"3489","06037",2020-05-17,2.983262,2.742433,3.3911328,0.4017386,0.188571428571429,671
"3498","06059",2020-05-17,3.136345,0.731504,2.5339523,0.3437883,0.17,154
"3501","06065",2020-05-17,3.54593,2.332906,1.7700676,0.289617,0.168571428571429,0
"3504","06071",2020-05-17,1.24167,0.16857,1.5112089,0.2444602,0.15,48
"3505","06073",2020-05-17,3.434631,1.57233,3.1297343,0.2852163,0.18,174
"3506","06075",2020-05-17,4.831545,0.092243,9.1768377,0.0779449,0.141428571428571,0
"3511","06085",2020-05-17,3.201025,0.770324,1.3231733,0.2004989,0.142857142857143,35
"3526","06001",2020-05-16,1.884064,2.158201,3.625529,0.0880625,0.175714285714286,51
"3531","06013",2020-05-16,3.643966,0.284577,15.6857398,0.2090081,0.0914285714285714,21
"3540","06037",2020-05-16,2.55364,3.608718,2.9557108,0.3147649,0.185714285714286,1044
"3549","06059",2020-05-16,2.627418,0.862025,2.4609902,0.2901074,0.168571428571429,97
"3552","06065",2020-05-16,2.184496,2.489972,1.9876942,0.2335167,0.175714285714286,0
"3555","06071",2020-05-16,1.087589,0.423507,1.6154506,0.2416756,0.157142857142857,152
"3556","06073",2020-05-16,3.622087,1.704394,3.2996147,0.3283543,0.181428571428571,139
"3557","06075",2020-05-16,5.218553,0.090826,9.6277895,0.0935836,0.144285714285714,28
"3562","06085",2020-05-16,2.734203,0.72014,1.4095828,0.2446138,0.134285714285714,15
"3577","06001",2020-05-15,2.061885,2.578123,3.9219057,0.0772829,0.158571428571429,66
"3582","06013",2020-05-15,4.094986,0.141364,16.620977,0.1711437,0.108571428571429,11
"3591","06037",2020-05-15,2.829197,4.30133,3.0083552,0.3232832,0.184285714285714,930
"3600","06059",2020-05-15,2.708848,0.985391,2.4987613,0.2776683,0.161428571428571,157
"3603","06065",2020-05-15,2.526835,3.022433,2.1173053,0.2363728,0.182857142857143,178
"3606","06071",2020-05-15,0.9674,0.626164,1.7843502,0.276458,0.165714285714286,113
"3607","06073",2020-05-15,4.381108,1.396182,3.0871399,0.3477811,0.19,132
"3608","06075",2020-05-15,5.830071,0.08968,9.7891575,0.0651735,0.135714285714286,27
"3613","06085",2020-05-15,2.81964,0.692569,1.6640275,0.2382115,0.141428571428571,12
"3628","06001",2020-05-13,2.457929,2.877678,3.655171,0.0864522,0.162857142857143,45
"3633","06013",2020-05-13,5.169637,0.092638,16.6844123,0.1970528,0.114285714285714,14
"3641","06037",2020-05-13,3.68151,4.879794,2.806941,0.3194642,0.18,1248
"3650","06059",2020-05-13,3.769575,1.1005,2.4730859,0.2761317,0.164285714285714,147
"3652","06065",2020-05-13,2.894254,4.87125,1.8132618,0.2166284,0.191428571428571,95
"3655","06071",2020-05-13,1.35099,1.743047,1.5701662,0.2921567,0.158571428571429,75
"3656","06073",2020-05-13,5.485038,0.338211,2.6920787,0.3194145,0.198571428571429,117
"3657","06075",2020-05-13,6.904796,0.089775,9.6295262,0.0911613,0.141428571428571,17
"3662","06085",2020-05-13,3.726868,0.318668,1.6614801,0.2651033,0.138571428571429,17
"3677","06001",2020-05-14,2.155116,2.858862,3.8648076,0.0703972,0.16,56
"3682","06013",2020-05-14,4.735753,0.09051,16.7220288,0.16744,0.107142857142857,9
"3691","06037",2020-05-14,3.203366,4.238945,2.8994487,0.3120479,0.182857142857143,901
"3700","06059",2020-05-14,3.248758,1.039839,2.4883524,0.2675519,0.164285714285714,219
"3703","06065",2020-05-14,2.941275,3.964507,1.9941262,0.2326524,0.178571428571429,97
"3706","06071",2020-05-14,1.178448,0.980803,1.6287728,0.2725561,0.161428571428571,45
"3707","06073",2020-05-14,4.805331,1.051737,2.9089433,0.3083332,0.194285714285714,113
"3708","06075",2020-05-14,6.261921,0.091491,10.0137241,0.0571246,0.145714285714286,5
"3713","06085",2020-05-14,3.276194,0.570047,1.6225212,0.2360556,0.141428571428571,10
"3728","06001",2020-05-12,2.99386,2.648887,3.3228189,0.0762194,0.16,32
"3741","06037",2020-05-12,4.094966,5.242127,2.7335117,0.3183238,0.18,922
"3750","06059",2020-05-12,4.099625,0.82018,2.5668558,0.272142,0.165714285714286,45
"3752","06065",2020-05-12,3.176493,5.583123,1.7517171,0.2137586,0.187142857142857,59
"3755","06071",2020-05-12,1.309525,2.377158,1.5031769,0.290077,0.162857142857143,63
"3756","06073",2020-05-12,5.965916,0.244757,2.4988495,0.3051318,0.201428571428571,96
"3757","06075",2020-05-12,8.141453,0.088848,8.9232349,0.1377178,0.147142857142857,23
"3762","06085",2020-05-12,4.339637,0.087804,1.7370672,0.2820206,0.134285714285714,23
"3777","06001",2020-05-11,3.302733,2.163353,3.1339169,0.0958184,0.167142857142857,37
"3790","06037",2020-05-11,4.518234,5.320296,2.5685839,0.33042,0.184285714285714,581
"3798","06059",2020-05-11,4.809649,0.580613,2.5887613,0.2714756,0.16,55
"3800","06065",2020-05-11,3.451297,6.191668,1.6014177,0.1932756,0.192857142857143,150
"3803","06071",2020-05-11,1.05751,3.092551,1.4003401,0.252841,0.171428571428571,51
"3804","06073",2020-05-11,6.535751,0.300716,2.2543576,0.3174267,0.204285714285714,139
"3805","06075",2020-05-11,9.067155,0.088335,8.4632853,0.1433293,0.165714285714286,11
"3810","06085",2020-05-11,4.867204,0.085813,1.6892964,0.288748,0.135714285714286,2
"3823","06001",2020-05-10,2.889572,1.610188,3.1634833,0.1931101,0.162857142857143,41
"3836","06037",2020-05-10,3.886172,5.71274,2.6261285,0.3559558,0.182857142857143,480
"3844","06059",2020-05-10,4.443156,0.683705,2.5250472,0.3154387,0.157142857142857,122
"3846","06065",2020-05-10,2.508772,6.912635,1.4101842,0.2100534,0.178571428571429,47
"3847","06067",2020-05-10,0.801471,0.168708,0.3359729,0.1000419,0.128571428571429,2
"3849","06071",2020-05-10,1.114122,3.67761,1.2862107,0.2451349,0.162857142857143,62
"3850","06073",2020-05-10,5.315205,0.614796,2.244926,0.2933124,0.205714285714286,150
"3851","06075",2020-05-10,7.733812,0.218937,7.8283583,0.2370888,0.15,52
"3856","06085",2020-05-10,5.017011,0.08658,1.7100541,0.3684757,0.134285714285714,32
"3869","06001",2020-05-09,2.985983,1.169233,3.2033409,0.1521542,0.158571428571429,62
"3883","06037",2020-05-09,3.653299,5.587655,2.6798101,0.3486092,0.19,901
"3892","06059",2020-05-09,3.196555,0.735721,2.5581723,0.297874,0.162857142857143,140
"3894","06065",2020-05-09,2.555857,6.946691,1.5762684,0.2600019,0.168571428571429,175
